id_produto,loja,data,quantidade_estoque
23,Loja 6,2024-09-03,481
41,Loja 4,2024-09-22,206
44,Loja 1,2024-09-17,131
20,Loja 1,2024-10-07,234
10,Loja 5,2024-10-24,113
23,Loja 3,2024-11-18,226
17,Loja 1,2024-12-12,435
27,Loja 2,2024-09-07,175
1,Loja 1,2024-09-16,208
4,Loja 6,2024-09-04,168
45,Loja 5,2024-11-23,106
15,Loja 4,2024-12-05,1090
53,Loja 3,2024-12-28,363
23,Loja 2,2024-10-29,21
30,Loja 3,2024-12-04,663
41,Loja 5,2024-11-07,89
46,Loja 1,2024-12-09,108
36,Loja 4,2024-12-02,240
12,Loja 3,2024-09-25,187
34,Loja 5,2024-11-11,151
48,Loja 1,2024-11-19,266
46,Loja 1,2024-11-29,80
53,Loja 4,2024-09-22,108
60,Loja 3,2024-12-26,247
55,Loja 1,2024-12-01,1056
33,Loja 3,2024-12-02,103
21,Loja 5,2024-09-01,451
2,Loja 6,2024-09-05,521
36,Loja 5,2024-11-28,108
43,Loja 6,2024-09-11,249
6,Loja 4,2024-12-14,25
28,Loja 4,2024-10-23,454
20,Loja 4,2024-10-10,256
58,Loja 5,2024-12-31,364
21,Loja 3,2024-12-25,96
26,Loja 1,2024-11-03,257
58,Loja 3,2024-11-06,105
14,Loja 2,2024-10-18,206
45,Loja 2,2024-10-26,311
5,Loja 3,2024-12-11,76
25,Loja 2,2024-11-07,310
55,Loja 5,2024-10-03,479
43,Loja 4,2024-09-21,219
31,Loja 6,2024-11-07,136
14,Loja 1,2024-12-31,130
22,Loja 2,2024-11-21,260
5,Loja 4,2024-09-14,449
8,Loja 1,2024-11-22,246
57,Loja 3,2024-10-06,156
9,Loja 3,2024-11-19,104
40,Loja 2,2024-09-13,595
50,Loja 3,2024-11-22,204
53,Loja 6,2024-11-18,587
8,Loja 2,2024-12-25,468
9,Loja 4,2024-10-05,228
60,Loja 3,2024-12-16,276
10,Loja 2,2024-10-16,198
41,Loja 4,2024-09-19,234
35,Loja 6,2024-09-23,79
60,Loja 1,2024-09-16,324
23,Loja 2,2024-10-13,33
38,Loja 5,2024-09-22,246
28,Loja 5,2024-10-25,144
51,Loja 2,2024-10-11,502
10,Loja 6,2024-12-02,356
22,Loja 5,2024-12-12,160
2,Loja 3,2024-10-12,209
9,Loja 3,2024-09-07,199
48,Loja 6,2024-09-10,671
4,Loja 2,2024-09-01,440
3,Loja 3,2024-12-20,1034
21,Loja 2,2024-11-23,586
12,Loja 5,2024-11-28,43
16,Loja 5,2024-12-28,111
34,Loja 5,2024-10-14,131
32,Loja 5,2024-10-13,925
46,Loja 4,2024-11-03,174
32,Loja 6,2024-12-06,188
21,Loja 2,2024-09-29,289
18,Loja 1,2024-09-11,511
8,Loja 6,2024-11-30,1045
43,Loja 2,2024-10-14,123
47,Loja 1,2024-11-16,448
24,Loja 1,2024-10-21,224
52,Loja 5,2024-12-12,448
17,Loja 6,2024-10-28,115
49,Loja 5,2024-09-16,160
55,Loja 4,2024-11-20,156
55,Loja 3,2024-10-07,147
51,Loja 6,2024-10-31,86
4,Loja 5,2024-11-22,86
16,Loja 6,2024-11-09,410
34,Loja 5,2024-10-02,182
38,Loja 4,2024-11-23,379
17,Loja 4,2024-09-01,476
60,Loja 6,2024-09-26,265
43,Loja 3,2024-11-14,75
50,Loja 6,2024-12-19,270
52,Loja 5,2024-10-15,267
36,Loja 5,2024-11-04,59
40,Loja 3,2024-12-09,701
50,Loja 1,2024-12-02,103
35,Loja 3,2024-10-10,267
21,Loja 2,2024-09-06,343
47,Loja 6,2024-12-28,126
20,Loja 6,2024-10-31,106
16,Loja 2,2024-11-07,183
41,Loja 1,2024-09-23,360
43,Loja 2,2024-11-26,87
42,Loja 2,2024-12-31,201
3,Loja 3,2024-12-31,1131
22,Loja 3,2024-11-12,214
31,Loja 6,2024-09-30,109
13,Loja 2,2024-09-12,133
8,Loja 1,2024-09-01,412
23,Loja 2,2024-10-22,24
24,Loja 5,2024-09-23,863
8,Loja 5,2024-12-17,128
46,Loja 4,2024-09-18,139
39,Loja 5,2024-12-19,186
8,Loja 4,2024-09-15,214
49,Loja 4,2024-12-16,416
27,Loja 3,2024-12-20,483
22,Loja 5,2024-09-02,276
13,Loja 1,2024-12-26,130
25,Loja 5,2024-09-18,116
40,Loja 6,2024-12-12,22
43,Loja 4,2024-11-07,224
31,Loja 4,2024-10-09,161
45,Loja 6,2024-11-26,324
34,Loja 2,2024-11-25,141
48,Loja 6,2024-10-23,352
19,Loja 6,2024-10-07,221
41,Loja 6,2024-11-11,190
33,Loja 5,2024-11-03,60
50,Loja 5,2024-12-23,162
14,Loja 5,2024-12-29,440
41,Loja 3,2024-12-02,182
60,Loja 6,2024-10-03,215
18,Loja 1,2024-09-18,528
23,Loja 2,2024-09-03,135
16,Loja 3,2024-12-20,191
60,Loja 6,2024-12-10,191
41,Loja 5,2024-10-29,174
23,Loja 2,2024-09-15,91
34,Loja 6,2024-10-15,408
50,Loja 5,2024-12-13,169
7,Loja 3,2024-09-17,340
52,Loja 5,2024-12-17,439
6,Loja 5,2024-10-05,101
11,Loja 3,2024-12-16,109
41,Loja 6,2024-11-07,216
10,Loja 1,2024-12-21,34
21,Loja 2,2024-10-27,465
7,Loja 5,2024-11-27,175
51,Loja 4,2024-12-14,134
57,Loja 1,2024-09-11,456
54,Loja 2,2024-12-01,71
46,Loja 6,2024-09-27,1129
4,Loja 1,2024-10-19,172
59,Loja 2,2024-11-27,811
21,Loja 5,2024-12-27,118
4,Loja 1,2024-12-13,221
44,Loja 6,2024-10-27,290
40,Loja 3,2024-09-30,693
31,Loja 1,2024-09-28,228
41,Loja 2,2024-11-29,345
3,Loja 3,2024-10-30,792
36,Loja 1,2024-11-25,109
10,Loja 4,2024-09-11,309
51,Loja 4,2024-11-29,162
1,Loja 6,2024-09-08,289
12,Loja 3,2024-10-11,220
1,Loja 4,2024-11-15,92
58,Loja 2,2024-12-21,321
30,Loja 6,2024-10-23,97
20,Loja 1,2024-12-06,467
30,Loja 3,2024-11-18,688
7,Loja 1,2024-11-22,32
23,Loja 5,2024-09-02,262
12,Loja 1,2024-10-24,461
53,Loja 6,2024-09-26,263
45,Loja 3,2024-12-08,659
57,Loja 6,2024-12-16,118
35,Loja 3,2024-12-22,107
44,Loja 1,2024-12-14,102
32,Loja 3,2024-12-24,107
48,Loja 6,2024-10-06,454
20,Loja 1,2024-09-08,333
55,Loja 6,2024-10-21,196
37,Loja 3,2024-10-12,664
46,Loja 4,2024-10-18,250
42,Loja 3,2024-11-24,146
3,Loja 3,2024-10-22,945
56,Loja 4,2024-11-10,785
20,Loja 6,2024-09-17,171
29,Loja 4,2024-11-26,107
14,Loja 6,2024-10-05,214
49,Loja 6,2024-10-04,882
14,Loja 6,2024-11-26,247
6,Loja 1,2024-09-08,310
33,Loja 1,2024-12-18,361
24,Loja 3,2024-12-31,56
26,Loja 3,2024-09-16,385
41,Loja 4,2024-09-08,404
48,Loja 3,2024-09-11,105
9,Loja 5,2024-12-02,165
19,Loja 5,2024-10-12,389
52,Loja 5,2024-11-12,283
58,Loja 6,2024-10-29,389
12,Loja 3,2024-09-09,138
32,Loja 1,2024-09-12,514
35,Loja 5,2024-11-12,136
11,Loja 3,2024-12-20,141
38,Loja 4,2024-12-15,507
42,Loja 4,2024-12-07,43
55,Loja 3,2024-11-06,115
5,Loja 5,2024-11-20,154
24,Loja 6,2024-10-16,184
17,Loja 2,2024-10-08,888
47,Loja 2,2024-09-14,585
46,Loja 3,2024-09-25,482
2,Loja 1,2024-10-13,467
15,Loja 6,2024-10-31,673
34,Loja 5,2024-11-18,133
5,Loja 1,2024-12-17,97
38,Loja 3,2024-10-22,655
43,Loja 6,2024-11-04,148
16,Loja 5,2024-11-16,148
47,Loja 5,2024-10-12,242
49,Loja 5,2024-11-10,172
44,Loja 2,2024-09-18,73
4,Loja 3,2024-12-28,192
39,Loja 1,2024-10-11,345
8,Loja 4,2024-11-15,372
40,Loja 1,2024-11-22,317
29,Loja 2,2024-10-09,70
48,Loja 4,2024-10-15,49
30,Loja 1,2024-09-07,421
14,Loja 6,2024-09-04,191
4,Loja 6,2024-09-18,232
17,Loja 3,2024-10-16,568
1,Loja 1,2024-10-13,184
59,Loja 4,2024-10-20,683
53,Loja 5,2024-09-30,674
26,Loja 3,2024-11-10,354
18,Loja 6,2024-09-20,256
45,Loja 1,2024-11-29,739
35,Loja 3,2024-10-11,259
51,Loja 2,2024-09-26,397
55,Loja 1,2024-09-16,424
54,Loja 2,2024-12-22,60
60,Loja 4,2024-12-07,872
50,Loja 4,2024-12-10,106
8,Loja 2,2024-10-04,362
38,Loja 6,2024-09-28,682
39,Loja 1,2024-09-20,232
60,Loja 4,2024-12-01,692
35,Loja 5,2024-09-22,522
56,Loja 3,2024-10-09,231
12,Loja 1,2024-10-12,277
54,Loja 6,2024-12-27,270
28,Loja 4,2024-11-08,470
29,Loja 6,2024-11-23,195
26,Loja 2,2024-11-21,493
41,Loja 2,2024-12-10,411
51,Loja 6,2024-10-02,180
3,Loja 2,2024-10-12,52
58,Loja 2,2024-12-11,455
47,Loja 1,2024-11-28,313
10,Loja 3,2024-12-19,653
29,Loja 2,2024-11-08,54
1,Loja 3,2024-11-12,28
2,Loja 1,2024-09-22,299
48,Loja 4,2024-11-29,110
43,Loja 1,2024-11-15,271
35,Loja 3,2024-09-10,376
13,Loja 2,2024-09-20,101
4,Loja 4,2024-11-09,219
47,Loja 3,2024-11-26,661
19,Loja 4,2024-10-02,275
13,Loja 6,2024-11-25,90
25,Loja 1,2024-12-23,98
56,Loja 4,2024-09-12,693
57,Loja 4,2024-11-03,280
13,Loja 1,2024-10-07,100
58,Loja 3,2024-11-04,99
60,Loja 6,2024-11-02,227
50,Loja 3,2024-11-29,185
5,Loja 6,2024-10-05,200
22,Loja 2,2024-11-30,271
24,Loja 5,2024-12-31,225
12,Loja 1,2024-09-16,284
8,Loja 6,2024-12-07,793
17,Loja 3,2024-12-31,120
42,Loja 5,2024-11-10,69
27,Loja 1,2024-11-27,390
58,Loja 1,2024-10-06,122
16,Loja 1,2024-12-20,96
17,Loja 3,2024-12-28,131
21,Loja 1,2024-11-15,708
16,Loja 3,2024-10-07,280
38,Loja 5,2024-11-10,128
59,Loja 1,2024-12-06,47
8,Loja 2,2024-09-07,365
26,Loja 4,2024-12-03,225
53,Loja 3,2024-10-29,218
47,Loja 6,2024-10-18,111
56,Loja 4,2024-11-23,969
35,Loja 3,2024-09-06,408
55,Loja 1,2024-11-21,882
16,Loja 1,2024-11-12,176
12,Loja 4,2024-11-22,97
39,Loja 2,2024-10-20,58
36,Loja 5,2024-09-13,78
56,Loja 1,2024-11-16,136
3,Loja 6,2024-10-05,97
12,Loja 6,2024-11-05,496
9,Loja 6,2024-11-27,378
23,Loja 5,2024-11-08,241
39,Loja 4,2024-10-19,456
33,Loja 4,2024-09-22,388
29,Loja 6,2024-12-11,281
37,Loja 2,2024-09-19,254
26,Loja 5,2024-11-12,161
58,Loja 3,2024-09-12,484
56,Loja 2,2024-10-06,231
44,Loja 1,2024-10-01,143
10,Loja 5,2024-09-17,189
45,Loja 5,2024-11-08,168
40,Loja 5,2024-11-03,534
3,Loja 5,2024-09-17,89
41,Loja 6,2024-10-14,305
29,Loja 6,2024-10-01,244
25,Loja 4,2024-12-25,38
12,Loja 6,2024-11-11,398
29,Loja 1,2024-09-01,242
21,Loja 3,2024-11-19,111
7,Loja 4,2024-10-23,152
24,Loja 3,2024-09-11,125
58,Loja 1,2024-12-17,111
38,Loja 2,2024-09-29,344
34,Loja 5,2024-12-15,110
52,Loja 5,2024-11-20,216
4,Loja 6,2024-09-07,233
14,Loja 1,2024-10-03,74
23,Loja 2,2024-11-02,14
23,Loja 2,2024-09-19,76
32,Loja 6,2024-09-10,447
8,Loja 4,2024-09-11,249
44,Loja 1,2024-12-12,97
28,Loja 4,2024-10-07,607
29,Loja 5,2024-11-07,555
29,Loja 6,2024-12-31,264
8,Loja 6,2024-11-08,605
22,Loja 5,2024-09-08,209
23,Loja 5,2024-09-03,256
11,Loja 4,2024-12-11,139
53,Loja 4,2024-12-13,51
47,Loja 3,2024-12-30,587
3,Loja 3,2024-11-09,1293
16,Loja 1,2024-11-11,162
17,Loja 3,2024-09-05,308
60,Loja 2,2024-12-14,53
33,Loja 5,2024-12-15,63
57,Loja 4,2024-11-06,295
37,Loja 3,2024-09-25,1070
50,Loja 6,2024-10-02,253
59,Loja 5,2024-10-03,561
13,Loja 4,2024-11-12,116
41,Loja 2,2024-10-13,668
1,Loja 2,2024-10-31,281
39,Loja 6,2024-10-02,43
5,Loja 5,2024-11-19,175
28,Loja 6,2024-09-10,242
56,Loja 2,2024-12-12,258
5,Loja 1,2024-09-11,95
49,Loja 5,2024-09-28,144
20,Loja 1,2024-12-28,274
23,Loja 4,2024-09-20,194
1,Loja 5,2024-12-15,92
10,Loja 4,2024-09-24,354
20,Loja 2,2024-09-27,763
43,Loja 6,2024-12-06,48
39,Loja 6,2024-09-27,44
14,Loja 3,2024-09-03,496
20,Loja 3,2024-11-16,839
28,Loja 4,2024-10-30,465
51,Loja 2,2024-10-06,437
26,Loja 6,2024-11-06,626
38,Loja 1,2024-11-23,65
2,Loja 5,2024-10-02,340
56,Loja 4,2024-12-01,773
51,Loja 5,2024-09-24,285
15,Loja 6,2024-11-20,797
30,Loja 3,2024-11-29,685
6,Loja 5,2024-12-11,12
11,Loja 1,2024-11-03,101
19,Loja 5,2024-11-30,360
5,Loja 2,2024-10-16,128
38,Loja 3,2024-12-23,2048
41,Loja 2,2024-11-22,296
18,Loja 6,2024-10-24,116
44,Loja 2,2024-09-12,88
40,Loja 5,2024-09-19,549
13,Loja 3,2024-12-27,110
12,Loja 6,2024-09-23,1127
1,Loja 1,2024-12-29,180
49,Loja 3,2024-09-23,511
56,Loja 4,2024-10-14,1055
38,Loja 6,2024-12-15,1656
22,Loja 4,2024-11-26,116
17,Loja 5,2024-09-17,413
37,Loja 3,2024-09-04,515
25,Loja 2,2024-09-02,208
49,Loja 3,2024-09-06,377
44,Loja 6,2024-11-05,381
27,Loja 1,2024-12-24,410
58,Loja 4,2024-10-28,797
52,Loja 1,2024-11-01,227
37,Loja 5,2024-10-21,412
24,Loja 5,2024-09-18,751
2,Loja 4,2024-11-26,98
5,Loja 5,2024-11-17,191
50,Loja 4,2024-11-23,63
23,Loja 5,2024-11-25,223
56,Loja 4,2024-11-21,819
50,Loja 5,2024-10-02,184
23,Loja 3,2024-09-30,519
2,Loja 1,2024-10-16,648
51,Loja 5,2024-09-06,291
27,Loja 4,2024-12-25,962
25,Loja 6,2024-10-31,156
37,Loja 5,2024-11-02,495
46,Loja 2,2024-11-28,164
58,Loja 5,2024-11-08,279
35,Loja 3,2024-09-07,463
17,Loja 3,2024-12-05,274
25,Loja 1,2024-10-29,190
16,Loja 6,2024-11-02,320
8,Loja 3,2024-10-08,378
2,Loja 6,2024-12-16,738
8,Loja 4,2024-12-16,433
21,Loja 6,2024-10-18,205
24,Loja 2,2024-10-01,333
33,Loja 3,2024-10-01,249
31,Loja 5,2024-12-08,239
14,Loja 4,2024-09-02,116
26,Loja 6,2024-11-16,523
58,Loja 4,2024-11-17,967
1,Loja 5,2024-10-25,186
30,Loja 1,2024-12-23,227
32,Loja 2,2024-12-04,39
20,Loja 1,2024-10-21,308
19,Loja 1,2024-11-29,201
11,Loja 5,2024-11-11,141
22,Loja 4,2024-11-18,129
11,Loja 1,2024-09-09,126
1,Loja 1,2024-10-06,226
9,Loja 3,2024-10-01,135
34,Loja 6,2024-12-14,537
13,Loja 3,2024-12-15,193
21,Loja 6,2024-10-31,161
38,Loja 1,2024-11-25,55
40,Loja 6,2024-11-28,34
26,Loja 2,2024-09-20,468
58,Loja 2,2024-11-29,891
51,Loja 4,2024-11-23,146
59,Loja 4,2024-09-16,661
10,Loja 6,2024-09-24,583
24,Loja 3,2024-11-26,62
13,Loja 5,2024-09-24,259
58,Loja 4,2024-10-18,657
9,Loja 6,2024-12-21,213
39,Loja 1,2024-12-31,369
36,Loja 5,2024-10-24,95
1,Loja 6,2024-12-24,67
6,Loja 2,2024-11-06,260
45,Loja 1,2024-12-25,794
23,Loja 1,2024-11-03,39
20,Loja 2,2024-12-28,2541
2,Loja 2,2024-11-21,63
52,Loja 1,2024-09-09,541
56,Loja 6,2024-12-22,63
20,Loja 3,2024-11-15,820
39,Loja 5,2024-11-18,146
33,Loja 6,2024-12-19,355
60,Loja 5,2024-09-05,89
17,Loja 2,2024-11-14,1318
3,Loja 5,2024-11-26,139
34,Loja 1,2024-11-24,83
9,Loja 6,2024-12-07,336
57,Loja 4,2024-09-17,348
48,Loja 4,2024-10-31,73
28,Loja 5,2024-12-12,293
20,Loja 2,2024-12-25,2278
12,Loja 2,2024-10-13,53
41,Loja 2,2024-10-30,422
50,Loja 2,2024-10-14,92
58,Loja 4,2024-12-13,928
23,Loja 1,2024-09-14,214
28,Loja 5,2024-10-28,162
44,Loja 3,2024-12-23,82
41,Loja 5,2024-10-27,173
35,Loja 3,2024-12-21,100
45,Loja 4,2024-12-27,66
50,Loja 6,2024-09-13,453
16,Loja 5,2024-09-07,319
15,Loja 4,2024-10-18,1316
12,Loja 6,2024-10-06,1210
14,Loja 3,2024-09-18,429
4,Loja 2,2024-11-02,1372
35,Loja 5,2024-12-14,74
54,Loja 3,2024-10-08,273
11,Loja 5,2024-10-23,123
49,Loja 3,2024-12-20,234
50,Loja 2,2024-10-15,101
49,Loja 1,2024-10-10,346
30,Loja 3,2024-09-20,492
4,Loja 4,2024-11-28,228
41,Loja 1,2024-09-11,359
48,Loja 4,2024-12-13,126
53,Loja 5,2024-09-02,428
5,Loja 3,2024-09-30,182
43,Loja 3,2024-11-25,109
60,Loja 3,2024-11-02,238
39,Loja 2,2024-11-16,45
56,Loja 3,2024-11-20,56
25,Loja 4,2024-12-20,40
54,Loja 5,2024-09-24,788
26,Loja 5,2024-10-04,363
55,Loja 2,2024-12-21,290
3,Loja 6,2024-11-10,56
60,Loja 6,2024-09-09,262
55,Loja 3,2024-10-14,161
8,Loja 4,2024-10-25,228
21,Loja 3,2024-10-19,193
20,Loja 1,2024-11-12,471
22,Loja 3,2024-09-07,216
50,Loja 3,2024-09-19,246
7,Loja 1,2024-12-06,24
3,Loja 1,2024-12-07,215
59,Loja 6,2024-11-30,179
7,Loja 1,2024-10-07,89
59,Loja 4,2024-12-03,407
56,Loja 5,2024-11-23,21
46,Loja 3,2024-11-23,335
21,Loja 4,2024-10-29,382
8,Loja 3,2024-10-20,526
17,Loja 6,2024-12-30,199
22,Loja 1,2024-10-14,54
45,Loja 6,2024-12-30,233
38,Loja 4,2024-11-03,367
46,Loja 4,2024-10-19,220
18,Loja 6,2024-09-25,213
3,Loja 5,2024-11-07,234
55,Loja 1,2024-12-15,1916
41,Loja 6,2024-10-19,350
12,Loja 4,2024-12-03,102
32,Loja 4,2024-11-02,86
12,Loja 5,2024-12-27,38
39,Loja 2,2024-10-12,75
56,Loja 6,2024-12-12,110
51,Loja 4,2024-12-07,145
34,Loja 4,2024-12-26,263
25,Loja 6,2024-10-19,138
7,Loja 2,2024-10-11,253
20,Loja 6,2024-11-25,101
7,Loja 4,2024-12-27,116
22,Loja 5,2024-10-21,187
49,Loja 4,2024-09-23,311
38,Loja 1,2024-09-24,89
44,Loja 2,2024-11-07,102
13,Loja 6,2024-12-24,112
42,Loja 3,2024-09-12,252
22,Loja 3,2024-10-09,209
20,Loja 4,2024-09-07,138
20,Loja 2,2024-12-01,1748
30,Loja 1,2024-11-19,456
16,Loja 1,2024-12-17,91
53,Loja 3,2024-10-15,216
31,Loja 2,2024-10-16,925
20,Loja 5,2024-11-18,598
53,Loja 2,2024-12-19,51
56,Loja 5,2024-09-30,73
47,Loja 5,2024-11-12,349
29,Loja 3,2024-12-30,64
59,Loja 4,2024-10-14,746
48,Loja 4,2024-12-24,166
27,Loja 2,2024-12-21,636
6,Loja 4,2024-09-05,107
36,Loja 3,2024-12-24,302
53,Loja 2,2024-12-29,24
56,Loja 5,2024-10-06,64
31,Loja 1,2024-11-28,153
15,Loja 5,2024-12-19,397
34,Loja 2,2024-09-22,108
59,Loja 6,2024-10-30,304
58,Loja 1,2024-12-01,150
56,Loja 2,2024-10-25,195
2,Loja 6,2024-10-05,268
2,Loja 1,2024-11-11,798
23,Loja 6,2024-12-28,104
33,Loja 5,2024-11-25,54
36,Loja 6,2024-09-30,125
42,Loja 5,2024-09-30,147
51,Loja 1,2024-11-17,1161
59,Loja 1,2024-11-21,41
38,Loja 2,2024-09-27,336
44,Loja 1,2024-10-11,184
21,Loja 4,2024-11-03,431
4,Loja 6,2024-11-03,412
6,Loja 4,2024-09-22,117
47,Loja 4,2024-12-30,388
40,Loja 6,2024-12-03,31
23,Loja 4,2024-10-27,404
25,Loja 6,2024-12-13,569
30,Loja 4,2024-10-18,163
16,Loja 4,2024-10-20,220
52,Loja 6,2024-11-20,807
54,Loja 5,2024-12-22,419
35,Loja 4,2024-09-03,176
50,Loja 1,2024-12-21,108
35,Loja 6,2024-12-29,81
2,Loja 5,2024-12-25,332
44,Loja 5,2024-11-18,286
60,Loja 6,2024-10-15,212
49,Loja 4,2024-12-12,429
40,Loja 3,2024-12-17,762
48,Loja 1,2024-12-29,184
29,Loja 1,2024-11-21,140
6,Loja 2,2024-12-20,116
59,Loja 1,2024-09-29,36
40,Loja 2,2024-09-15,620
20,Loja 4,2024-12-03,71
31,Loja 3,2024-09-18,234
24,Loja 3,2024-10-14,130
32,Loja 1,2024-12-01,531
48,Loja 4,2024-11-15,103
6,Loja 1,2024-09-09,356
50,Loja 5,2024-10-08,176
49,Loja 5,2024-10-10,98
31,Loja 2,2024-12-10,1099
44,Loja 5,2024-12-18,207
42,Loja 4,2024-11-09,87
46,Loja 1,2024-11-28,85
28,Loja 5,2024-10-16,167
5,Loja 6,2024-10-16,137
26,Loja 5,2024-11-21,120
40,Loja 3,2024-11-14,683
15,Loja 1,2024-10-29,296
29,Loja 4,2024-12-13,73
59,Loja 5,2024-12-03,436
36,Loja 3,2024-11-18,411
51,Loja 2,2024-11-15,501
30,Loja 4,2024-10-04,154
59,Loja 1,2024-10-01,40
58,Loja 3,2024-12-25,57
36,Loja 2,2024-10-10,267
35,Loja 6,2024-12-10,75
3,Loja 5,2024-12-02,127
6,Loja 5,2024-09-27,100
22,Loja 3,2024-11-13,234
25,Loja 2,2024-11-19,334
1,Loja 3,2024-10-02,93
6,Loja 6,2024-09-10,139
11,Loja 3,2024-12-23,123
44,Loja 4,2024-10-25,214
13,Loja 4,2024-10-25,228
38,Loja 2,2024-12-31,188
8,Loja 6,2024-10-16,483
56,Loja 3,2024-09-08,283
3,Loja 6,2024-12-01,64
8,Loja 1,2024-12-28,326
56,Loja 3,2024-10-02,167
48,Loja 3,2024-12-20,748
30,Loja 3,2024-12-05,670
52,Loja 4,2024-10-20,252
36,Loja 2,2024-12-01,169
33,Loja 5,2024-11-28,43
23,Loja 2,2024-09-26,53
31,Loja 5,2024-09-08,112
8,Loja 5,2024-12-27,129
3,Loja 5,2024-12-21,182
39,Loja 5,2024-09-01,266
49,Loja 1,2024-11-29,357
55,Loja 5,2024-11-11,131
57,Loja 1,2024-11-12,517
31,Loja 1,2024-10-09,155
1,Loja 6,2024-11-29,133
16,Loja 5,2024-11-14,186
51,Loja 5,2024-11-04,275
50,Loja 5,2024-10-23,172
37,Loja 3,2024-09-26,1104
14,Loja 5,2024-12-13,613
54,Loja 4,2024-12-27,238
48,Loja 3,2024-11-14,428
28,Loja 6,2024-09-18,197
36,Loja 4,2024-12-21,255
23,Loja 6,2024-10-17,460
21,Loja 4,2024-12-22,224
48,Loja 4,2024-09-21,81
13,Loja 3,2024-09-03,121
49,Loja 6,2024-10-23,1128
28,Loja 3,2024-10-29,274
29,Loja 6,2024-10-10,155
51,Loja 3,2024-09-03,505
48,Loja 2,2024-09-06,133
14,Loja 1,2024-11-09,67
39,Loja 3,2024-12-08,78
29,Loja 6,2024-12-26,258
13,Loja 1,2024-09-16,157
49,Loja 3,2024-11-21,632
39,Loja 6,2024-10-18,42
20,Loja 6,2024-09-10,203
45,Loja 4,2024-10-29,121
56,Loja 3,2024-12-26,98
39,Loja 2,2024-09-02,152
20,Loja 3,2024-11-29,1141
29,Loja 4,2024-10-22,138
53,Loja 3,2024-11-03,197
38,Loja 5,2024-11-13,120
16,Loja 1,2024-09-20,232
48,Loja 5,2024-09-16,143
24,Loja 6,2024-11-14,153
18,Loja 5,2024-12-23,469
54,Loja 6,2024-09-28,352
47,Loja 2,2024-11-27,531
57,Loja 5,2024-11-04,498
48,Loja 3,2024-12-28,665
2,Loja 3,2024-10-18,181
7,Loja 6,2024-12-13,645
42,Loja 5,2024-10-16,107
53,Loja 1,2024-09-29,240
10,Loja 5,2024-12-10,202
8,Loja 4,2024-11-24,622
14,Loja 5,2024-12-01,497
56,Loja 1,2024-12-07,129
32,Loja 4,2024-11-04,89
58,Loja 3,2024-11-19,87
19,Loja 2,2024-09-30,336
46,Loja 3,2024-10-04,681
10,Loja 3,2024-09-10,340
16,Loja 3,2024-11-11,252
48,Loja 2,2024-11-03,103
39,Loja 1,2024-11-13,346
17,Loja 4,2024-12-28,68
25,Loja 4,2024-09-27,469
51,Loja 1,2024-10-28,579
44,Loja 4,2024-11-24,106
28,Loja 3,2024-12-03,252
54,Loja 5,2024-10-02,581
42,Loja 5,2024-10-13,128
35,Loja 6,2024-12-01,76
8,Loja 3,2024-11-10,530
24,Loja 6,2024-09-29,218
37,Loja 3,2024-10-17,688
52,Loja 5,2024-09-15,227
36,Loja 6,2024-11-30,47
18,Loja 5,2024-11-13,675
57,Loja 4,2024-12-27,318
59,Loja 3,2024-10-03,329
52,Loja 4,2024-09-04,122
34,Loja 3,2024-09-24,333
59,Loja 4,2024-11-16,499
13,Loja 6,2024-10-20,209
31,Loja 5,2024-12-27,308
47,Loja 6,2024-10-19,126
53,Loja 3,2024-09-21,376
43,Loja 2,2024-11-14,127
28,Loja 2,2024-09-15,453
16,Loja 2,2024-10-14,107
39,Loja 3,2024-11-25,74
7,Loja 4,2024-12-24,155
3,Loja 5,2024-11-10,245
16,Loja 1,2024-12-13,90
20,Loja 6,2024-11-26,93
54,Loja 4,2024-11-29,278
12,Loja 1,2024-09-18,288
16,Loja 6,2024-09-01,389
49,Loja 5,2024-12-05,209
53,Loja 6,2024-12-30,882
55,Loja 6,2024-09-20,262
9,Loja 2,2024-11-01,413
2,Loja 5,2024-12-02,251
27,Loja 4,2024-11-10,785
27,Loja 5,2024-09-10,243
7,Loja 2,2024-09-11,301
34,Loja 4,2024-11-22,352
9,Loja 2,2024-12-20,168
9,Loja 1,2024-10-25,76
27,Loja 3,2024-10-06,215
41,Loja 6,2024-09-07,365
10,Loja 1,2024-09-23,160
38,Loja 6,2024-12-05,1539
36,Loja 1,2024-09-03,196
45,Loja 3,2024-11-25,593
1,Loja 6,2024-09-13,300
21,Loja 3,2024-11-25,103
56,Loja 2,2024-09-18,157
3,Loja 3,2024-09-14,474
44,Loja 5,2024-12-24,207
46,Loja 2,2024-11-01,199
13,Loja 5,2024-10-06,205
10,Loja 2,2024-12-02,130
17,Loja 2,2024-10-17,818
9,Loja 1,2024-10-30,67
48,Loja 5,2024-12-05,78
46,Loja 2,2024-12-28,95
11,Loja 1,2024-12-27,34
4,Loja 6,2024-10-08,281
56,Loja 2,2024-11-17,368
16,Loja 5,2024-11-24,146
2,Loja 3,2024-10-25,210
52,Loja 5,2024-09-12,240
13,Loja 1,2024-10-29,114
50,Loja 2,2024-12-17,104
15,Loja 6,2024-10-04,568
16,Loja 5,2024-12-18,95
35,Loja 4,2024-10-06,106
